file,speaker,label,y_true,y_pred,score,dist
27564.wav,Donald Trump,bona-fide,0,1,0.09957738,0.10058028
27567.wav,Donald Trump,bona-fide,0,1,0.08160102,0.082603924
27575.wav,Donald Trump,bona-fide,0,1,0.061748166,0.06275107
27593.wav,Donald Trump,bona-fide,0,1,0.045950893,0.046953797
27615.wav,Donald Trump,bona-fide,0,1,0.06884466,0.06984756
27624.wav,Donald Trump,bona-fide,0,1,0.05685671,0.057859614
27629.wav,Donald Trump,bona-fide,0,1,0.045065146,0.04606805
27633.wav,Donald Trump,bona-fide,0,1,0.061630648,0.06263355
27641.wav,Donald Trump,bona-fide,0,1,0.09052856,0.09153146
27642.wav,Donald Trump,bona-fide,0,1,0.040710226,0.04171313
27655.wav,Donald Trump,bona-fide,0,1,0.0746905,0.0756934
27681.wav,Donald Trump,bona-fide,0,1,0.11861864,0.11962154
27698.wav,Donald Trump,bona-fide,0,1,0.08054379,0.08154669
27699.wav,Donald Trump,bona-fide,0,1,0.05086305,0.051865954
27700.wav,Donald Trump,bona-fide,0,1,0.09677593,0.09777883
27705.wav,Donald Trump,bona-fide,0,1,0.058760345,0.05976325
27711.wav,Donald Trump,bona-fide,0,1,0.06808793,0.06909083
27713.wav,Donald Trump,bona-fide,0,1,0.05492698,0.055929884
27727.wav,Donald Trump,bona-fide,0,1,0.06457263,0.06557553
27729.wav,Donald Trump,bona-fide,0,1,0.105544515,0.106547415
27734.wav,Donald Trump,bona-fide,0,1,0.0562691,0.057272006
27742.wav,Donald Trump,bona-fide,0,1,0.084554456,0.08555736
27743.wav,Donald Trump,bona-fide,0,1,0.040325817,0.04132872
27744.wav,Donald Trump,bona-fide,0,1,0.034630697,0.0356336
27745.wav,Donald Trump,bona-fide,0,1,0.050076462,0.051079366
27746.wav,Donald Trump,bona-fide,0,1,0.15059628,0.15159918
27791.wav,Donald Trump,bona-fide,0,1,0.048473977,0.04947688
27801.wav,Donald Trump,bona-fide,0,1,0.06838722,0.06939012
27802.wav,Donald Trump,bona-fide,0,1,0.06664707,0.06764997
27807.wav,Donald Trump,bona-fide,0,1,0.04386584,0.044868745
27817.wav,Donald Trump,bona-fide,0,1,0.055115916,0.05611882
27818.wav,Donald Trump,bona-fide,0,1,0.063148715,0.064151615
27822.wav,Donald Trump,bona-fide,0,1,0.05709704,0.058099944
27827.wav,Donald Trump,bona-fide,0,1,0.050993945,0.05199685
27831.wav,Donald Trump,bona-fide,0,1,0.0763104,0.077313304
27849.wav,Donald Trump,bona-fide,0,1,0.0732475,0.0742504
27850.wav,Donald Trump,bona-fide,0,1,0.07562946,0.07663236
27863.wav,Donald Trump,bona-fide,0,1,0.078122064,0.079124965
27899.wav,Donald Trump,bona-fide,0,1,0.085031055,0.086033955
27900.wav,Donald Trump,bona-fide,0,1,0.04633288,0.047335785
27913.wav,Donald Trump,bona-fide,0,1,0.08196326,0.082966164
27922.wav,Donald Trump,bona-fide,0,1,0.045638062,0.046640966
27924.wav,Donald Trump,bona-fide,0,1,0.04428594,0.045288842
27926.wav,Donald Trump,bona-fide,0,1,0.06458205,0.06558495
27932.wav,Donald Trump,bona-fide,0,1,0.04967224,0.050675143
27945.wav,Donald Trump,bona-fide,0,1,0.029058727,0.030061629
27949.wav,Donald Trump,bona-fide,0,1,0.04727918,0.048282083
27954.wav,Donald Trump,bona-fide,0,1,0.081671536,0.082674436
27957.wav,Donald Trump,bona-fide,0,1,0.053424723,0.054427627
27964.wav,Donald Trump,bona-fide,0,1,0.120538004,0.121540904
27968.wav,Donald Trump,spoof,1,1,0.054947603,0.055950508
27969.wav,Donald Trump,bona-fide,0,1,0.08753104,0.08853394
27986.wav,Donald Trump,bona-fide,0,1,0.06752763,0.06853053
28001.wav,Donald Trump,bona-fide,0,1,0.06121762,0.062220525
28003.wav,Donald Trump,bona-fide,0,1,0.09475923,0.09576213
28016.wav,Donald Trump,bona-fide,0,1,0.043562587,0.04456549
28018.wav,Donald Trump,bona-fide,0,1,0.03970809,0.040710993
28022.wav,Donald Trump,spoof,1,1,0.102996975,0.103999875
28028.wav,Donald Trump,bona-fide,0,1,0.05967455,0.060677454
28050.wav,Donald Trump,bona-fide,0,1,0.07046961,0.07147251
28061.wav,Donald Trump,bona-fide,0,1,0.08326038,0.08426328
28078.wav,Donald Trump,bona-fide,0,1,0.07003324,0.07103614
28082.wav,Donald Trump,bona-fide,0,1,0.099719234,0.100722134
28088.wav,Donald Trump,bona-fide,0,1,0.048248712,0.049251616
28094.wav,Donald Trump,bona-fide,0,1,0.087318495,0.088321395
28102.wav,Donald Trump,bona-fide,0,1,0.029680735,0.030683637
28105.wav,Donald Trump,bona-fide,0,1,0.05468999,0.055692893
28110.wav,Donald Trump,bona-fide,0,1,0.049152985,0.05015589
28124.wav,Donald Trump,bona-fide,0,1,0.08324216,0.08424506
28129.wav,Donald Trump,bona-fide,0,1,0.05262206,0.053624965
28135.wav,Donald Trump,bona-fide,0,1,0.06476384,0.06576674
28151.wav,Donald Trump,bona-fide,0,1,0.10616007,0.10716297
28152.wav,Donald Trump,bona-fide,0,1,0.05329598,0.054298885
28163.wav,Donald Trump,bona-fide,0,1,0.06578592,0.06678882
28165.wav,Donald Trump,bona-fide,0,1,0.104736865,0.105739765
28169.wav,Donald Trump,bona-fide,0,1,0.0603246,0.061327506
28170.wav,Donald Trump,bona-fide,0,1,0.050817005,0.05181991
28189.wav,Donald Trump,bona-fide,0,1,0.06569974,0.06670264
28193.wav,Donald Trump,bona-fide,0,1,0.039324213,0.040327117
28209.wav,Donald Trump,bona-fide,0,1,0.10907294,0.11007584
28214.wav,Donald Trump,bona-fide,0,1,0.085674204,0.086677104
28217.wav,Donald Trump,bona-fide,0,1,0.056285627,0.05728853
28225.wav,Donald Trump,bona-fide,0,1,0.056451626,0.05745453
28256.wav,Donald Trump,bona-fide,0,1,0.0807386,0.0817415
28257.wav,Donald Trump,bona-fide,0,1,0.08026532,0.08126822
28260.wav,Donald Trump,bona-fide,0,1,0.052847438,0.05385034
28271.wav,Donald Trump,bona-fide,0,1,0.042611152,0.043614056
28277.wav,Donald Trump,bona-fide,0,1,0.09980987,0.10081277
28279.wav,Donald Trump,bona-fide,0,1,0.041422725,0.04242563
28286.wav,Donald Trump,bona-fide,0,1,0.087118916,0.08812182
28287.wav,Donald Trump,bona-fide,0,1,0.075181454,0.076184355
28291.wav,Donald Trump,bona-fide,0,1,0.06796539,0.06896829
28302.wav,Donald Trump,bona-fide,0,1,0.058145996,0.0591489
28307.wav,Donald Trump,bona-fide,0,1,0.055226393,0.056229297
28313.wav,Donald Trump,bona-fide,0,1,0.09452021,0.09552311
28325.wav,Donald Trump,bona-fide,0,1,0.055939704,0.05694261
28343.wav,Donald Trump,bona-fide,0,1,0.06287225,0.06387515
28351.wav,Donald Trump,bona-fide,0,1,0.06302644,0.06402934
28383.wav,Donald Trump,bona-fide,0,1,0.0892085,0.0902114
28404.wav,Donald Trump,bona-fide,0,1,0.048483714,0.04948662
28416.wav,Donald Trump,bona-fide,0,1,0.0413861,0.042389005
28439.wav,Donald Trump,bona-fide,0,1,0.042083252,0.043086156
28446.wav,Donald Trump,bona-fide,0,1,0.0842966,0.0852995
28467.wav,Donald Trump,bona-fide,0,1,0.09296403,0.09396693
28469.wav,Donald Trump,bona-fide,0,1,0.10222492,0.103227824
28477.wav,Donald Trump,bona-fide,0,1,0.055241067,0.05624397
28479.wav,Donald Trump,bona-fide,0,1,0.043872584,0.044875488
28480.wav,Donald Trump,bona-fide,0,1,0.055509668,0.056512572
28482.wav,Donald Trump,bona-fide,0,1,0.04505046,0.046053365
28492.wav,Donald Trump,bona-fide,0,1,0.05388031,0.054883216
28494.wav,Donald Trump,bona-fide,0,1,0.07774779,0.07875069
28495.wav,Donald Trump,bona-fide,0,1,0.08282626,0.08382916
28499.wav,Donald Trump,bona-fide,0,1,0.054969374,0.055972278
28505.wav,Norm MacDonald,spoof,1,1,0.13388978,0.13489269
28512.wav,Donald Trump,bona-fide,0,1,0.059928924,0.060931828
28543.wav,Donald Trump,bona-fide,0,1,0.060440026,0.06144293
28545.wav,Donald Trump,bona-fide,0,1,0.03908765,0.040090553
28573.wav,Norm MacDonald,bona-fide,0,1,0.09169022,0.09269312
28586.wav,Donald Trump,bona-fide,0,1,0.067692,0.0686949
28588.wav,Donald Trump,bona-fide,0,1,0.053335246,0.05433815
28618.wav,Donald Trump,bona-fide,0,1,0.0478479,0.048850805
28645.wav,Donald Trump,bona-fide,0,1,0.07867902,0.07968192
28649.wav,Donald Trump,bona-fide,0,1,0.059057303,0.060060207
28656.wav,Donald Trump,bona-fide,0,1,0.050456394,0.051459298
28671.wav,Donald Trump,bona-fide,0,1,0.07847542,0.07947832
28675.wav,Donald Trump,bona-fide,0,1,0.08226974,0.08327264
28697.wav,Norm MacDonald,spoof,1,1,0.09471064,0.09571354
28702.wav,Donald Trump,bona-fide,0,1,0.06495318,0.06595608
28708.wav,Donald Trump,bona-fide,0,1,0.09535122,0.09635412
28713.wav,Donald Trump,bona-fide,0,1,0.059486885,0.06048979
28728.wav,Donald Trump,bona-fide,0,1,0.06278827,0.06379117
28747.wav,Donald Trump,bona-fide,0,1,0.07494078,0.07594368
28757.wav,Donald Trump,bona-fide,0,1,0.087971605,0.088974506
28762.wav,Donald Trump,bona-fide,0,1,0.044323843,0.045326747
28764.wav,Donald Trump,bona-fide,0,1,0.07314858,0.07415148
28766.wav,Donald Trump,spoof,1,1,0.064886495,0.065889396
28768.wav,Donald Trump,bona-fide,0,1,0.052856088,0.05385899
28786.wav,Donald Trump,spoof,1,1,0.11124087,0.11224377
28815.wav,Donald Trump,bona-fide,0,1,0.12405785,0.12506075
28818.wav,Donald Trump,bona-fide,0,1,0.062088277,0.06309118
28831.wav,Donald Trump,bona-fide,0,1,0.050582264,0.051585168
28834.wav,Donald Trump,bona-fide,0,1,0.08995338,0.09095628
28837.wav,Donald Trump,spoof,1,1,0.050353095,0.051356
28852.wav,Donald Trump,bona-fide,0,1,0.049252097,0.050255
28874.wav,Donald Trump,bona-fide,0,1,0.09050336,0.09150626
28892.wav,Donald Trump,bona-fide,0,1,0.07181212,0.07281502
28955.wav,Donald Trump,spoof,1,1,0.08391356,0.08491646
28967.wav,Donald Trump,spoof,1,1,0.08423002,0.08523292
28969.wav,Donald Trump,bona-fide,0,1,0.04927643,0.050279334
28979.wav,Donald Trump,bona-fide,0,1,0.06051595,0.061518855
28996.wav,Donald Trump,bona-fide,0,1,0.050945897,0.0519488
29010.wav,Donald Trump,bona-fide,0,1,0.047941532,0.048944436
29011.wav,Donald Trump,bona-fide,0,1,0.077870615,0.078873515
29020.wav,Donald Trump,bona-fide,0,1,0.11480116,0.11580406
29021.wav,Donald Trump,bona-fide,0,1,0.06179582,0.06279872
29027.wav,Norm MacDonald,spoof,1,1,0.07016158,0.07116448
29035.wav,Donald Trump,bona-fide,0,1,0.10136667,0.10236957
29038.wav,Donald Trump,bona-fide,0,1,0.041868873,0.042871777
29040.wav,Donald Trump,bona-fide,0,1,0.0928543,0.0938572
29047.wav,Donald Trump,bona-fide,0,1,0.03604046,0.037043363
29068.wav,Donald Trump,bona-fide,0,1,0.04389386,0.044896763
29070.wav,Donald Trump,bona-fide,0,1,0.06586154,0.06686444
29083.wav,Donald Trump,bona-fide,0,1,0.050817966,0.05182087
29085.wav,Donald Trump,bona-fide,0,1,0.07948825,0.08049115
29086.wav,Donald Trump,bona-fide,0,1,0.11040038,0.11140328
29091.wav,Donald Trump,bona-fide,0,1,0.10079487,0.10179777
29097.wav,Donald Trump,bona-fide,0,1,0.04306208,0.044064984
29101.wav,Donald Trump,bona-fide,0,1,0.037669238,0.03867214
29114.wav,Donald Trump,bona-fide,0,1,0.120422006,0.121424906
29117.wav,Donald Trump,bona-fide,0,1,0.08745601,0.08845891
29133.wav,Donald Trump,bona-fide,0,1,0.039900832,0.040903736
29141.wav,Donald Trump,bona-fide,0,1,0.13347884,0.13448174
29160.wav,Donald Trump,bona-fide,0,1,0.059743963,0.060746867
29165.wav,Donald Trump,bona-fide,0,1,0.07745443,0.07845733
29167.wav,Norm MacDonald,spoof,1,1,0.07675258,0.07775548
29168.wav,Donald Trump,bona-fide,0,1,0.03467495,0.035677854
29170.wav,Norm MacDonald,spoof,1,1,0.07256516,0.07356806
29187.wav,Donald Trump,bona-fide,0,1,0.05622186,0.057224765
29196.wav,Donald Trump,bona-fide,0,1,0.06880712,0.06981002
29201.wav,Donald Trump,bona-fide,0,1,0.043210648,0.044213552
29202.wav,Donald Trump,bona-fide,0,1,0.080729775,0.081732675
29232.wav,Donald Trump,bona-fide,0,1,0.041244216,0.04224712
29234.wav,Donald Trump,bona-fide,0,1,0.09753161,0.09853451
29254.wav,Donald Trump,bona-fide,0,1,0.08977742,0.09078032
29257.wav,Donald Trump,bona-fide,0,1,0.050461765,0.05146467
29266.wav,Donald Trump,bona-fide,0,1,0.07742973,0.07843263
29276.wav,Donald Trump,bona-fide,0,1,0.07224913,0.07325203
29278.wav,Donald Trump,bona-fide,0,1,0.054575663,0.055578567
29279.wav,Donald Trump,bona-fide,0,1,0.072628304,0.073631205
29287.wav,Donald Trump,bona-fide,0,1,0.060430374,0.061433278
29303.wav,Donald Trump,bona-fide,0,1,0.10252427,0.10352717
29310.wav,Donald Trump,bona-fide,0,1,0.09182624,0.09282914
29332.wav,Donald Trump,bona-fide,0,1,0.11005641,0.11105931
29333.wav,Donald Trump,spoof,1,1,0.0668022,0.067805104
29336.wav,Donald Trump,bona-fide,0,1,0.092847586,0.093850486
29339.wav,Donald Trump,bona-fide,0,1,0.06386323,0.06486613
29345.wav,Donald Trump,bona-fide,0,1,0.10281732,0.10382022
29348.wav,Donald Trump,bona-fide,0,1,0.090829045,0.091831945
29359.wav,Donald Trump,bona-fide,0,1,0.05403489,0.055037793
29376.wav,Donald Trump,bona-fide,0,1,0.054219224,0.055222128
29377.wav,Donald Trump,bona-fide,0,1,0.04521648,0.046219382
29378.wav,Donald Trump,bona-fide,0,1,0.08717587,0.08817877
29382.wav,Donald Trump,bona-fide,0,1,0.082121044,0.083123945
29384.wav,Donald Trump,bona-fide,0,1,0.040203232,0.041206136
29389.wav,Donald Trump,bona-fide,0,1,0.086822115,0.087825015
29395.wav,Donald Trump,bona-fide,0,1,0.10551237,0.10651527
29396.wav,Donald Trump,bona-fide,0,1,0.07305976,0.07406266
29413.wav,Donald Trump,bona-fide,0,1,0.04388883,0.044891734
29423.wav,Donald Trump,bona-fide,0,1,0.090275966,0.091278866
29425.wav,Donald Trump,spoof,1,1,0.07938851,0.08039141
29427.wav,Donald Trump,bona-fide,0,1,0.048906446,0.04990935
29433.wav,Donald Trump,bona-fide,0,1,0.13375649,0.1347594
29439.wav,Donald Trump,bona-fide,0,1,0.049506206,0.05050911
29442.wav,Donald Trump,bona-fide,0,1,0.07265355,0.07365645
29450.wav,Donald Trump,bona-fide,0,1,0.05323889,0.054241795
29455.wav,Donald Trump,bona-fide,0,1,0.054576006,0.05557891
29462.wav,Donald Trump,bona-fide,0,1,0.057800848,0.058803752
29470.wav,Donald Trump,bona-fide,0,1,0.0861592,0.0871621
29474.wav,Donald Trump,bona-fide,0,1,0.05279071,0.053793613
29475.wav,Norm MacDonald,spoof,1,1,0.0981196,0.0991225
29476.wav,Donald Trump,bona-fide,0,1,0.057634357,0.05863726
29477.wav,Donald Trump,bona-fide,0,1,0.07398386,0.07498676
29494.wav,Donald Trump,bona-fide,0,1,0.09728449,0.09828739
29495.wav,Donald Trump,bona-fide,0,1,0.049404472,0.050407376
29505.wav,Donald Trump,bona-fide,0,1,0.07990311,0.08090601
29507.wav,Donald Trump,bona-fide,0,1,0.09355312,0.09455602
29508.wav,Donald Trump,bona-fide,0,1,0.13586915,0.13687205
29521.wav,Donald Trump,bona-fide,0,1,0.08642357,0.08742647
29524.wav,Donald Trump,bona-fide,0,1,0.092755236,0.093758136
29531.wav,Donald Trump,bona-fide,0,1,0.061720412,0.062723316
29539.wav,Donald Trump,bona-fide,0,1,0.066900805,0.067903705
29540.wav,Donald Trump,bona-fide,0,1,0.06486672,0.06586962
29544.wav,Donald Trump,bona-fide,0,1,0.083921924,0.084924825
29545.wav,Donald Trump,bona-fide,0,1,0.046401486,0.04740439
29555.wav,Donald Trump,bona-fide,0,1,0.044335403,0.045338307
29563.wav,Donald Trump,bona-fide,0,1,0.08006998,0.08107288
29570.wav,Donald Trump,bona-fide,0,1,0.043096792,0.044099696
29572.wav,Donald Trump,bona-fide,0,1,0.07282505,0.07382795
29573.wav,Donald Trump,bona-fide,0,1,0.09763585,0.09863875
29574.wav,Donald Trump,bona-fide,0,1,0.04164118,0.042644083
29577.wav,Donald Trump,spoof,1,1,0.18461552,0.18561843
29580.wav,Donald Trump,bona-fide,0,1,0.14337562,0.14437853
29591.wav,Donald Trump,bona-fide,0,1,0.06751127,0.06851417
29602.wav,Donald Trump,bona-fide,0,1,0.05196809,0.052970994
29608.wav,Donald Trump,bona-fide,0,1,0.077452324,0.078455225
29609.wav,Donald Trump,bona-fide,0,1,0.05429832,0.055301223
29613.wav,Donald Trump,bona-fide,0,1,0.072793655,0.073796555
29619.wav,Norm MacDonald,spoof,1,1,0.0920732,0.0930761
29631.wav,Donald Trump,bona-fide,0,1,0.06573449,0.06673739
29632.wav,Donald Trump,bona-fide,0,1,0.11602299,0.11702589
29644.wav,Donald Trump,bona-fide,0,1,0.08158898,0.082591884
29662.wav,Donald Trump,bona-fide,0,1,0.07934495,0.08034785
29663.wav,Donald Trump,bona-fide,0,1,0.057660516,0.05866342
29667.wav,Donald Trump,bona-fide,0,1,0.10652746,0.10753036
29670.wav,Donald Trump,bona-fide,0,1,0.0813431,0.082346
29671.wav,Donald Trump,bona-fide,0,1,0.10548667,0.10648957
29674.wav,Donald Trump,bona-fide,0,1,0.040603716,0.04160662
29676.wav,Donald Trump,bona-fide,0,1,0.091512695,0.092515595
29685.wav,Donald Trump,bona-fide,0,1,0.04535194,0.046354845
29699.wav,Donald Trump,bona-fide,0,1,0.06870555,0.06970845
29703.wav,Donald Trump,bona-fide,0,1,0.07300647,0.074009374
29725.wav,Donald Trump,bona-fide,0,1,0.07787566,0.07887856
29727.wav,Donald Trump,bona-fide,0,1,0.03482665,0.035829555
29730.wav,Donald Trump,bona-fide,0,1,0.042260874,0.043263778
29734.wav,Donald Trump,bona-fide,0,1,0.06494995,0.06595285
29739.wav,Donald Trump,bona-fide,0,1,0.05660688,0.057609785
29749.wav,Donald Trump,bona-fide,0,1,0.06870047,0.06970337
29755.wav,Donald Trump,bona-fide,0,1,0.115775526,0.116778426
29765.wav,Donald Trump,bona-fide,0,1,0.049518786,0.05052169
29780.wav,Donald Trump,spoof,1,1,0.07115821,0.07216111
29782.wav,Donald Trump,bona-fide,0,1,0.032769077,0.03377198
29786.wav,Donald Trump,bona-fide,0,1,0.032765854,0.03376876
29793.wav,Donald Trump,bona-fide,0,1,0.100111835,0.101114735
29810.wav,Donald Trump,bona-fide,0,1,0.0754345,0.0764374
29821.wav,Donald Trump,bona-fide,0,1,0.06697922,0.06798212
29829.wav,Donald Trump,bona-fide,0,1,0.038600147,0.03960305
29859.wav,Donald Trump,bona-fide,0,1,0.04371974,0.044722643
29860.wav,Donald Trump,bona-fide,0,1,0.06762049,0.068623394
29862.wav,Donald Trump,bona-fide,0,1,0.07712204,0.07812494
29887.wav,Donald Trump,bona-fide,0,1,0.08744137,0.08844427
29891.wav,Donald Trump,bona-fide,0,1,0.060997605,0.06200051
29918.wav,Donald Trump,bona-fide,0,1,0.07902826,0.080031164
29920.wav,Donald Trump,bona-fide,0,1,0.06109452,0.062097423
29924.wav,Donald Trump,bona-fide,0,1,0.04847663,0.049479533
29937.wav,Donald Trump,bona-fide,0,1,0.06634194,0.06734484
29953.wav,Donald Trump,bona-fide,0,1,0.07725824,0.07826114
29956.wav,Donald Trump,bona-fide,0,1,0.07873007,0.07973297
29962.wav,Donald Trump,spoof,1,1,0.20811774,0.20912065
29974.wav,Donald Trump,bona-fide,0,1,0.068110056,0.06911296
29978.wav,Donald Trump,bona-fide,0,1,0.0698486,0.0708515
29984.wav,Norm MacDonald,spoof,1,1,0.062788695,0.063791595
29985.wav,Donald Trump,bona-fide,0,1,0.061077524,0.062080428
29990.wav,Donald Trump,bona-fide,0,1,0.08582416,0.08682706
29999.wav,Donald Trump,bona-fide,0,1,0.061808903,0.06281181
30002.wav,Donald Trump,bona-fide,0,1,0.09442388,0.09542678
30019.wav,Donald Trump,bona-fide,0,1,0.04872258,0.049725484
30022.wav,Donald Trump,bona-fide,0,1,0.11227701,0.11327991
30030.wav,Donald Trump,bona-fide,0,1,0.06730028,0.06830318
30032.wav,Donald Trump,bona-fide,0,1,0.05182059,0.052823495
30037.wav,Donald Trump,bona-fide,0,1,0.08128526,0.08228816
30046.wav,Donald Trump,bona-fide,0,1,0.07305731,0.07406021
30049.wav,Donald Trump,bona-fide,0,1,0.059391692,0.060394596
30056.wav,Donald Trump,bona-fide,0,1,0.07796033,0.07896323
30057.wav,Donald Trump,bona-fide,0,1,0.064752124,0.065755025
30080.wav,Donald Trump,bona-fide,0,1,0.05976449,0.060767394
30084.wav,Donald Trump,bona-fide,0,1,0.077438645,0.078441545
30095.wav,Donald Trump,bona-fide,0,1,0.05048042,0.051483326
30096.wav,Donald Trump,bona-fide,0,1,0.05392958,0.054932483
30099.wav,Donald Trump,bona-fide,0,1,0.049542062,0.050544966
30101.wav,Donald Trump,bona-fide,0,1,0.05193104,0.052933943
30104.wav,Norm MacDonald,spoof,1,1,0.07041025,0.07141315
30111.wav,Donald Trump,bona-fide,0,1,0.06514296,0.06614586
30116.wav,Donald Trump,bona-fide,0,1,0.076298244,0.077301145
30120.wav,Donald Trump,bona-fide,0,1,0.06129219,0.062295094
30138.wav,Donald Trump,bona-fide,0,1,0.104839526,0.10584243
30161.wav,Donald Trump,bona-fide,0,1,0.06611568,0.06711858
30162.wav,Donald Trump,bona-fide,0,1,0.043663047,0.04466595
30193.wav,Donald Trump,bona-fide,0,1,0.054447,0.055449903
30196.wav,Donald Trump,bona-fide,0,1,0.085717484,0.086720385
30227.wav,Donald Trump,bona-fide,0,1,0.096372455,0.097375356
30235.wav,Donald Trump,bona-fide,0,1,0.05855783,0.059560735
30244.wav,Donald Trump,bona-fide,0,1,0.046791174,0.047794078
30248.wav,Donald Trump,bona-fide,0,1,0.044580147,0.04558305
30249.wav,Donald Trump,bona-fide,0,1,0.057139095,0.058142
30253.wav,Donald Trump,bona-fide,0,1,0.057240456,0.05824336
30254.wav,Donald Trump,bona-fide,0,1,0.06923133,0.07023423
30256.wav,Donald Trump,bona-fide,0,1,0.04594112,0.046944022
30265.wav,Donald Trump,bona-fide,0,1,0.069652446,0.070655346
30269.wav,Donald Trump,bona-fide,0,1,0.045558654,0.046561558
30281.wav,Donald Trump,bona-fide,0,1,0.08282488,0.08382778
30285.wav,Donald Trump,bona-fide,0,1,0.06396796,0.06497086
30288.wav,Norm MacDonald,spoof,1,1,0.08828374,0.08928664
30289.wav,Donald Trump,bona-fide,0,1,0.056811042,0.057813946
30308.wav,Donald Trump,spoof,1,1,0.049572095,0.050575
30317.wav,Donald Trump,bona-fide,0,1,0.061811563,0.06281447
30318.wav,Donald Trump,spoof,1,1,0.046815988,0.04781889
30349.wav,Donald Trump,bona-fide,0,1,0.061757658,0.06276056
30352.wav,Donald Trump,bona-fide,0,1,0.07802618,0.07902908
30374.wav,Donald Trump,bona-fide,0,1,0.07008474,0.07108764
30375.wav,Donald Trump,bona-fide,0,1,0.06430445,0.06530735
30381.wav,Donald Trump,bona-fide,0,1,0.053378,0.054380905
30387.wav,Donald Trump,bona-fide,0,1,0.048197523,0.049200427
30401.wav,Donald Trump,bona-fide,0,1,0.045080636,0.04608354
30403.wav,Donald Trump,bona-fide,0,1,0.034245312,0.035248216
30408.wav,Donald Trump,bona-fide,0,1,0.03598805,0.036990955
30423.wav,Donald Trump,bona-fide,0,1,0.10939449,0.11039739
30449.wav,Donald Trump,bona-fide,0,1,0.068096876,0.06909978
30465.wav,Donald Trump,bona-fide,0,1,0.06290488,0.06390778
30484.wav,Donald Trump,bona-fide,0,1,0.05880622,0.059809122
30488.wav,Donald Trump,bona-fide,0,1,0.064769745,0.065772645
30498.wav,Donald Trump,bona-fide,0,1,0.050699774,0.05170268
30514.wav,Donald Trump,bona-fide,0,1,0.07461552,0.07561842
30522.wav,Donald Trump,bona-fide,0,1,0.06880093,0.069803834
30533.wav,Donald Trump,bona-fide,0,1,0.04647694,0.047479846
30534.wav,Donald Trump,bona-fide,0,1,0.08815267,0.08915557
30547.wav,Donald Trump,bona-fide,0,1,0.08241808,0.08342098
30555.wav,Donald Trump,bona-fide,0,1,0.08146338,0.08246628
